Bedok North Street 3 Blk 511 (Kaki Bukit 511 Market and Food Centre),35049.3299999332,38826.65000004458
Bedok North Street 3 Blk 538,34887.309999931196,38185.86000003082
Bedok North Street 4 Blk 85 (85 Fengshan Centre),34910.12999993212,39731.49000000104
Bedok South Road Blk 16,33645.69999991314,39376.13999998411
Bendemeer Road Blk 29 (Bendemeer Market and Food Centre),33497.849999911086,31305.63000001533
Jurong West Hawker Centre,35935.61999994496,12874.189999984057
Bukit Merah View Blk 115 (Blk 115 Bukit Merah View Market and Food Centre),29770.10999985878,26745.830000091322
Bukit Panjang Hawker Centre,39953.67000000224,21230.490000046244
Ang Mo Kio Ave 6 Blk 724 (Blk 724 Ang Mo Kio Market),39356.139999993866,29469.07000008953
Bukit Timah Market,35726.97999994334,21620.499999994983
Cambridge Road Blk 41A (Pek Kio Market and Food Centre),33159.79999990808,29881.530000046594
Changi Village Blk 2 and 3,41231.42000001971,45241.40000005065
Ci Yuan Hawker Centre,39713.519999998134,33526.48000007608
Circuit Road Blk 79/79A,34297.669999922335,33756.4600000706
Circuit Road Blk 80 (80 Circuit Road Market and Food Centre),34452.439999924565,33988.49999998165
Circuit Road Blk 89,33965.42999991766,33801.62000003367
Clementi Ave 2 Blk 353 (Clementi Ave 2 Market/Cooked Food Centre),32961.7099999045,21046.37000003015
Clementi West Street 2 Blk 726,31791.209999888742,20314.900000067577
Zion Riverside Food Centre,30526.14999986968,27763.029999985913
Ang Mo Kio Street 22 Blk 226H (Kebun Baru Food Centre),38806.87999998711,28738.350000090773
Ang Mo Kio Ave 10 Blk 527 (Cheng San Market and Cooked Food Centre),39419.44999999362,30355.320000041633
Bedok Reservoir Road Blk 630,35039.639999933774,36985.00000004012
Berseh Food Centre,32184.15999989309,30619.27000007527
Chomp Chomp Food Centre,38474.999999981184,31696.720000047986
Clementi Ave 3 Blk 448,32839.77999990214,20342.32000007138
Commonwealth Drive Blk 1A/2A/3A (Tanglin Halt Food Centre/Commonwealth Drive Food Centre),31341.239999882022,24055.500000014617
Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market),31640.429999885604,33633.76999998654
Kallang Estate Fresh Market and Food Centre,32190.79999989367,33654.860000019486
Ang Mo Kio Ave 1 Blk 341 (Teck Ghee Court),38461.33999998122,29662.160000053136
Commonwealth Crescent Market,32135.04999989315,24332.33000008552
Pasir Ris Central Hawker Centre,39493.20999999641,41156.94000001336
Kampung Admiralty Hawker Centre,46846.00000009854,24369.660000039254
Serangoon Garden Market,38356.52999997866,31719.130000047902
East Coast Lagoon Food Village,32112.259999891594,39318.07000009261
Empress Road Blk 7 (Empress Road Market and Food Centre),33169.299999907715,24919.240000061287
Eunos Crescent Blk 4A,33621.209999913764,35895.17999999938
Geylang Bahru Blk 69 (Blk 69 Geylang Bahru Market and Food Centre),33746.12999991578,32082.77000007007
Geylang Serai Market,33222.719999908026,35223.379999987126
Ghim Moh Road Blk 20,32588.86999989771,22982.14000008131
Dawson Hawker Centre,31094.909999877593,24816.6999999886
Woodleigh Village Hawker Centre,35773.39999994341,32314.870000018745
Dunman Food Centre,32413.98999989603,35624.14000001857
Jalan Bukit Merah Blk 6 (ABC Brickworks Market/Food Centre),29930.229999861593,25196.50000006636
Jalan Kukoh Blk 1 (Kukoh 21 Food Centre),30071.509999863392,28737.570000044536
Jurong East Ave 1 Blk 347 (Yuhua Market and Hawker Centre),36383.56999995211,16677.579999984417
Jurong East Street 24 Blk 254 (Yuhua Village Market and Food Centre),36176.72999994994,17367.729999991836
Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre),33047.329999905545,34932.38000000776
Havelock Road Blk 22A/B (Havelock Road Cooked Food Centre),30043.29999986412,27589.13999999749
Adam Road Food Centre,34041.55999991998,25868.4000000134
Aljunied Ave 2 Blk 117 (Blk 117 Aljunied Market and Food Centre),33656.15999991433,33976.33000004073
Ang Mo Kio Ave 1 Blk 226D (Kebun Baru Market and Food Centre),38757.94999998504,28658.020000017033
Ang Mo Kio Ave 10 Blk 409 (Teck Ghee Square),38313.58999997915,30454.04000001614
Redhill Lane Blk 85 (Redhill Food Centre),29972.019999861877,26332.890000063628
Sembawang Hills Food Centre (Jalan Leban Food Centre),39376.86999999368,27518.749999982887
Golden Mile Food Centre,31690.889999886742,31401.570000049207
Boon Lay Place Blk 221A/B (Boon Lay Place Market and Food Village),36373.789999951565,14587.570000065809
