ANG MO KIO AVE 10 403,3,-0.6,0.0,3847.8
ANG MO KIO AVE 3 213,2,3.1,-13.9,3980.1
ANG MO KIO AVE 3 213,3,0.3,-12.9,4036.6
ANG MO KIO AVE 5 604,2,0.0,0.0,3904.5
ANG MO KIO AVE 5 604,3,0.0,0.0,4450.5
ANG MO KIO AVE 3 345,2,-20.8,-25.7,3687.5
ANG MO KIO AVE 3 345,3,-2.8,-1.1,4387.8
ANG MO KIO AVE 10 441,2,-5.9,-16.9,3992.5
ANG MO KIO AVE 10 441,3,-6.2,0.0,4293.5
ANG MO KIO AVE 1 330,2,11.5,-0.8,4852.9
ANG MO KIO AVE 1 330,4,0.0,0.0,4785.3
ANG MO KIO AVE 1 330,3,-17.9,0.0,4193.5
ANG MO KIO AVE 10 456,2,-7.6,-16.5,4002.8
ANG MO KIO AVE 10 456,3,0.0,0.0,4500.0
ANG MO KIO AVE 3 587,2,7.8,-9.7,4620.9
ANG MO KIO AVE 3 587,3,0.0,0.0,5357.1
ANG MO KIO AVE 8 509,2,-4.5,-12.6,4537.3
ANG MO KIO AVE 8 509,4,0.0,0.0,5387.1
ANG MO KIO AVE 8 509,3,0.0,0.0,4065.9
ANG MO KIO AVE 1 319,2,4.6,-12.5,4506.9
ANG MO KIO AVE 1 319,3,0.0,-11.0,4285.7
ANG MO KIO AVE 3 348,2,5.9,-17.3,4383.6
ANG MO KIO AVE 3 348,3,0.0,0.0,4923.3
ANG MO KIO AVE 5 179,3,-7.9,-12.6,3970.7
ANG MO KIO AVE 3 202,3,0.0,0.0,4444.4
ANG MO KIO AVE 3 202,2,3.0,-9.5,4253.7
ANG MO KIO AVE 3 202,4,0.0,0.0,5674.8
ANG MO KIO AVE 3 231,3,-7.1,-11.9,3742.8
ANG MO KIO AVE 10 472,3,-9.9,-21.3,3750.0
ANG MO KIO AVE 5 502,3,0.0,0.0,3602.2
ANG MO KIO AVE 5 502,2,-10.2,-6.3,4210.2
ANG MO KIO AVE 10 546,3,-5.7,-17.5,4043.5
ANG MO KIO AVE 5 522,3,-19.7,-23.1,3802.2
ANG MO KIO AVE 6 635,3,0.0,0.0,4576.1
ANG MO KIO AVE 6 635,2,7.6,-7.4,4455.3
ANG MO KIO ST 52 596D,3,6.9,-3.0,7028.9
ANG MO KIO AVE 4 111,3,-9.9,-6.9,4226.5
ANG MO KIO AVE 3 101,3,-11.4,-20.5,3863.2
ANG MO KIO AVE 10 401,3,-17.5,-20.5,3907.6
ANG MO KIO AVE 6 714,3,-19.5,-22.1,4390.8
ANG MO KIO ST 52 596C,3,-0.1,12.1,6915.4
BEDOK NTH AVE 2 514,1,4.8,-9.8,4611.1
BEDOK NTH ST 2 114,1,5.6,-17.1,4511.4
BEDOK RESERVOIR RD 631,2,7.2,1.6,4328.4
BEDOK RESERVOIR RD 631,3,0.0,0.0,3814.4
BEDOK RESERVOIR RD 625,2,1.7,-8.8,4117.6
BEDOK RESERVOIR RD 625,3,0.0,0.0,3587.0
BEDOK NTH ST 3 527,2,-10.4,-16.1,3529.4
BEDOK NTH ST 3 527,3,-6.2,0.0,3478.3
BEDOK NTH ST 3 535,2,-14.1,-22.0,3701.7
BEDOK NTH ST 3 535,1,-7.7,-9.9,4888.9
BEDOK RESERVOIR RD 615,2,-4.6,-8.7,4193.6
BEDOK RESERVOIR RD 615,3,0.0,0.0,4032.3
CHAI CHEE DR 58,2,1.4,-3.1,4133.4
CHAI CHEE DR 58,3,-9.9,-3.6,3846.2
BEDOK STH RD 71,2,0.0,0.0,4278.6
BEDOK STH RD 71,3,-10.5,-4.9,3967.4
BEDOK NTH ST 3 540,2,-10.0,-19.6,3606.6
BEDOK NTH ST 3 540,3,0.0,0.0,4059.2
BEDOK RESERVOIR RD 108,2,0.0,0.0,4381.2
BEDOK RESERVOIR RD 108,3,-2.4,-7.7,4148.4
BEDOK NTH AVE 4 104,2,2.8,-2.2,4166.6
BEDOK NTH AVE 4 104,3,0.0,0.0,4011.0
BEDOK NTH RD 124,2,-22.3,-27.2,3381.1
BEDOK NTH RD 124,3,7.9,-1.7,4184.8
BEDOK NTH AVE 1 423,2,2.1,-8.6,4552.2
BEDOK NTH AVE 1 423,3,-10.7,0.0,4368.1
BEDOK NTH RD 425,2,-2.2,-6.1,4414.2
BEDOK NTH RD 425,3,0.0,0.0,4902.1
CHAI CHEE AVE 37,2,-3.6,-10.2,4397.7
BEDOK RESERVOIR RD 141,3,-26.6,-17.4,3319.7
BEDOK NTH ST 3 524,3,-8.3,-9.4,3826.1
BEDOK STH AVE 3 166,3,-3.2,-4.9,4314.3
BEDOK NTH RD 119,3,-13.4,-21.3,3478.3
BEDOK RESERVOIR RD 701,3,0.0,5.1,4623.7
BEDOK RESERVOIR RD 701,2,-2.0,-2.6,4191.2
BEDOK NTH RD 705,3,4.4,6.7,4631.9
BEDOK STH AVE 2 36,3,-9.5,-11.3,3913.1
BEDOK RESERVOIR RD 626,3,-1.5,-3.8,4201.1
BEDOK STH RD 42,3,0.0,0.0,3965.3
JLN TENAGA 655,3,8.3,11.6,4745.4
BEDOK RESERVOIR RD 718,3,-7.1,0.2,3998.8
CHAI CHEE RD 11,3,-9.5,-8.1,4604.2
BEDOK RESERVOIR VIEW 762,3,5.8,4.3,5130.4
BEDOK NTH RD 421,3,-13.0,-11.2,4213.8
BEDOK RESERVOIR VIEW 769,3,-1.5,9.0,5057.4
BEDOK RESERVOIR VIEW 766,3,12.3,12.2,5752.4
BEDOK CTRL 219C,3,-1.5,2.8,7139.2
BEDOK CTRL 219B,3,-2.6,10.1,7247.6
BEDOK CTRL 221C,3,0.0,0.0,7044.5
BEDOK CTRL 221C,2,-7.5,1.3,6608.7
BEDOK NTH AVE 4 96,3,0.0,0.0,4288.6
BEDOK NTH AVE 4 94D,3,-2.3,9.0,4659.1
CHAI CHEE ST 51,3,-4.2,-11.7,3788.4
BEDOK NTH AVE 3 505,3,0.0,0.0,4539.9
BEDOK RESERVOIR RD 714,3,1.8,0.4,4363.6
BEDOK NTH AVE 4 97,3,-0.3,-14.7,3815.7
JLN TENAGA 645,3,-6.3,-3.1,4325.4
JLN TENAGA 649,3,-3.0,-0.5,4545.5
CHAI CHEE AVE 34,3,-13.9,-6.0,4851.9
BEDOK STH RD 20,3,-4.5,-10.0,5153.8
BEDOK RESERVOIR RD 145,4,-1.3,-1.2,4315.4
JLN DAMAI 665,4,6.6,18.1,5274.0
BEDOK RESERVOIR RD 640,4,10.3,7.8,5352.7
BISHAN ST 12 105,2,-13.5,-8.0,5179.7
BISHAN ST 12 105,3,0.0,0.0,5608.2
SHUNFU RD 307,2,0.0,0.0,6029.9
SHUNFU RD 307,3,0.0,0.0,6024.2
SIN MING RD 25,3,-4.1,-6.7,4034.1
SIN MING AVE 403,3,0.0,0.0,5825.9
SIN MING AVE 403,2,7.8,0.0,5945.3
BISHAN ST 12 142,3,16.6,1.9,6314.2
BISHAN ST 12 141,3,5.2,4.9,6027.7
BISHAN ST 12 131,3,0.0,0.0,6428.5
BISHAN ST 13 180,3,5.8,-2.0,6250.0
BISHAN ST 13 180,2,0.0,0.0,6093.8
BISHAN ST 12 108,3,0.0,-5.3,5618.0
BISHAN ST 12 108,2,-14.1,0.0,5253.9
SIN MING AVE 402,3,-1.1,4.5,5811.1
SHUNFU RD 312,3,-0.4,2.8,5818.2
BISHAN ST 13 179,3,8.6,6.0,6903.3
BISHAN ST 13 179,4,0.0,0.0,6861.6
BT BATOK WEST AVE 8 175,2,-1.0,-4.2,3992.6
BT BATOK WEST AVE 8 175,3,3.5,-12.1,3451.6
BT BATOK WEST AVE 2 424,2,0.0,0.0,3984.4
BT BATOK WEST AVE 2 424,3,0.0,0.0,3317.6
BT BATOK ST 52 504,2,0.0,0.0,4000.6
BT BATOK WEST AVE 8 169,2,0.0,0.0,3608.0
BT BATOK WEST AVE 8 169,3,0.0,0.0,3385.8
BT BATOK ST 21 216,3,2.0,4.1,3844.3
BT BATOK ST 33 329,3,19.5,15.8,4170.6
BT BATOK ST 33 321,3,-1.1,-5.9,3748.7
BT BATOK ST 33 321,2,0.0,0.0,3977.9
BT BATOK ST 21 219,3,0.2,-3.6,3854.9
BT BATOK ST 21 219,2,0.0,0.0,3816.4
BT BATOK ST 52 536,3,-1.5,-13.1,3398.1
BT BATOK ST 52 536,2,7.0,-4.2,3979.4
BT BATOK EAST AVE 4 260,3,0.0,0.0,3529.1
BT BATOK EAST AVE 4 260,2,-1.9,-10.9,3678.1
BT BATOK WEST AVE 6 112,3,-2.0,-13.2,3637.7
BT BATOK WEST AVE 6 107,3,6.0,-8.6,3966.3
BT BATOK ST 24 290G,3,-11.2,-19.6,3699.7
BT BATOK WEST AVE 6 191,3,0.0,0.0,4525.7
BT BATOK ST 33 325,3,-4.6,-23.8,3047.1
BT BATOK EAST AVE 4 254,3,0.0,0.0,3540.7
BT BATOK WEST AVE 5 387,3,3.7,-7.8,4631.4
BT BATOK ST 22 298,3,0.0,0.0,4500.0
BT BATOK WEST AVE 6 111,3,-6.1,-16.3,3964.6
BT BATOK ST 31 354,4,-4.8,-8.6,3773.8
TELOK BLANGAH DR 45,1,-3.3,-21.7,4803.2
BEO CRES 40,1,0.0,0.0,3892.2
BEO CRES 40,2,-18.4,-9.9,5084.8
BEO CRES 40,3,0.0,0.0,5830.5
JLN BT MERAH 136,2,-14.6,-20.7,4153.9
TELOK BLANGAH DR 65,2,-2.0,-13.0,5000.0
TELOK BLANGAH DR 65,3,0.0,0.0,5388.6
JLN BT HO SWEE 46,2,-11.9,-18.4,4782.3
BEO CRES 36,2,-5.9,-8.9,5448.6
BEO CRES 36,1,0.0,0.0,4758.1
TELOK BLANGAH RISE 28,2,-2.6,-18.7,4157.6
TELOK BLANGAH CRES 16,2,-21.1,-17.8,3629.2
TELOK BLANGAH RISE 31,2,-2.5,-7.9,4957.6
BT PURMEI RD 107,2,8.5,-3.7,5746.3
BT PURMEI RD 107,3,7.0,0.0,5591.4
CANTONMENT CL 13,2,10.9,8.0,9021.6
CANTONMENT CL 13,3,-15.4,-5.7,7663.3
TELOK BLANGAH HTS 63,2,-5.1,-11.9,4520.5
TELOK BLANGAH HTS 63,3,-19.6,0.0,4438.8
JLN MEMBINA 26A,2,3.4,-1.1,8353.3
MOH GUAN TER 36,2,-6.0,-11.8,6818.2
MOH GUAN TER 43,2,-15.7,-11.5,6894.6
MOH GUAN TER 43,3,0.0,0.0,8305.3
MOH GUAN TER 43,1,0.0,0.0,9092.9
TELOK BLANGAH WAY 34,3,1.6,-4.0,4947.2
HENDERSON CRES 102,3,-11.4,-11.4,5054.2
LENGKOK BAHRU 48,3,-3.6,-19.7,4933.3
TELOK BLANGAH DR 51,3,-6.1,-9.0,5021.7
TELOK BLANGAH CRES 17A,3,1.0,-6.5,5968.0
TELOK BLANGAH HTS 88,3,4.0,1.8,7190.9
TELOK BLANGAH HTS 86,3,-19.1,-25.7,5363.6
TELOK BLANGAH CRES 17,3,-6.9,-0.7,5746.5
LENGKOK BAHRU 63A,3,-0.8,2.5,7059.0
KIM TIAN RD 131C,3,21.1,-4.4,7853.5
CANTONMENT CL 18,3,-0.7,-1.8,8333.3
CANTONMENT CL 18,2,0.0,0.0,8437.5
REDHILL RD 75A,3,15.3,9.0,8456.7
REDHILL LANE 83,3,0.4,10.8,6710.3
BT MERAH CTRL 117,3,0.0,0.0,5056.7
JLN RUMAH TINGGI 36,3,-0.8,-3.7,5491.5
DELTA AVE 1,3,11.0,20.4,7366.9
HAVELOCK RD 53,3,0.0,0.0,8110.5
CASHEW RD 132,2,0.0,0.0,3824.2
CASHEW RD 132,3,0.0,0.0,3419.1
PETIR RD 137,2,7.5,5.1,4114.2
PETIR RD 137,3,-2.0,10.8,3495.1
PENDING RD 126,2,0.0,0.0,3732.8
PENDING RD 126,3,0.0,0.0,3320.4
GANGSA RD 104,2,0.0,0.0,3958.5
GANGSA RD 104,3,0.0,0.0,3373.8
PETIR RD 150,2,9.1,-10.6,3698.6
PETIR RD 150,3,0.0,0.0,3368.9
BT PANJANG RING RD 240,3,2.3,-1.7,3722.2
PETIR RD 217,3,5.7,-8.5,3535.7
BT PANJANG RING RD 449,3,12.2,15.7,3925.7
JELAPANG RD 519,3,16.6,15.0,3944.2
JELAPANG RD 519,4,-2.2,12.7,4548.6
GANGSA RD 146,3,0.3,5.3,3483.6
SEGAR RD 477,3,2.6,1.0,3587.0
GANGSA RD 108,3,-9.3,-7.9,3301.0
GANGSA RD 108,2,0.0,0.0,3698.6
SENJA RD 618,3,12.9,5.2,4411.1
BT PANJANG RING RD 539,3,16.6,10.9,4731.4
BANGKIT RD 252,3,0.0,0.0,3436.9
BANGKIT RD 252,2,-0.6,-10.0,3745.8
BANGKIT RD 274,3,2.9,-2.3,3538.5
JELAPANG RD 504,3,-0.7,1.5,3767.0
GANGSA RD 171,3,0.0,0.0,4541.8
JELEBU RD 185,3,3.0,-0.3,6088.5
JELEBU RD 181,3,6.2,16.9,6374.7
JELEBU RD 181,4,3.7,16.0,5964.6
PENDING RD 120,3,0.0,0.0,3455.0
JELAPANG RD 511,3,12.3,11.0,3980.9
JELAPANG RD 534,3,3.2,27.2,4652.8
FAJAR RD 423,3,0.0,0.0,3515.4
JELAPANG RD 536,3,7.6,14.6,4541.7
JELAPANG RD 530,3,2.3,-7.0,3544.6
JELAPANG RD 530,4,-5.0,-1.2,4366.2
SENJA RD 605,3,19.2,23.8,5678.5
SEGAR RD 479,4,6.5,3.4,3515.6
SEGAR RD 479,3,-0.1,3.4,3638.4
SEGAR RD 483,4,0.0,-1.0,3593.8
SEGAR RD 483,3,0.0,0.0,3592.6
FAJAR RD 453,4,0.0,0.0,3785.1
FAJAR RD 453,3,0.0,0.0,3335.9
GANGSA RD 147,4,0.0,9.1,4487.5
JELAPANG RD 529,4,0.0,0.0,3965.5
JELAPANG RD 529,3,0.0,0.0,3461.2
FAJAR RD 422,4,0.0,0.0,3821.9
JELAPANG RD 542,4,-0.8,11.4,5119.5
TOH YI DR 17,3,8.2,2.7,6770.5
SELEGIE RD 10,2,-7.0,-17.2,5660.7
TG PAGAR PLAZA 2,2,-1.5,6.1,7512.7
TG PAGAR PLAZA 2,3,0.0,0.0,6976.7
QUEEN ST 271,2,-2.5,-6.9,7038.9
QUEEN ST 271,3,0.0,0.0,6718.8
TECK WHYE AVE 10,2,13.9,-0.6,4014.9
TECK WHYE AVE 10,3,0.0,-12.2,3043.5
TECK WHYE LANE 26,2,-0.2,-9.6,3452.7
TECK WHYE LANE 26,3,0.0,0.0,3112.4
TECK WHYE LANE 115,2,0.0,0.0,3640.4
TECK WHYE LANE 115,3,0.0,0.0,3240.3
CHOA CHU KANG CRES 685C,3,2.7,-0.7,3804.7
CHOA CHU KANG ST 53 705,3,-1.9,2.6,3018.3
CHOA CHU KANG AVE 3 279,3,8.9,-0.2,3125.0
CHOA CHU KANG AVE 5 485D,3,4.4,-3.1,3478.2
TECK WHYE LANE 111,3,-6.1,-12.8,2912.6
TECK WHYE LANE 111,2,0.1,-3.7,3698.6
CHOA CHU KANG AVE 3 288,3,3.3,-1.4,3310.7
CHOA CHU KANG CRES 678,3,-3.1,-8.8,3163.1
CHOA CHU KANG CRES 678,4,8.5,0.0,3541.7
TECK WHYE LANE 117,3,12.7,-2.3,3301.9
CHOA CHU KANG AVE 4 431,3,7.1,6.0,3730.8
CHOA CHU KANG AVE 2 297A,3,0.0,0.0,3350.8
CHOA CHU KANG AVE 2 297A,4,6.6,0.0,3794.3
CHOA CHU KANG AVE 4 416,3,-8.5,-8.0,3572.6
CHOA CHU KANG AVE 4 462,3,3.8,-1.0,3252.4
CHOA CHU KANG AVE 3 412,3,-0.1,-4.8,3301.9
CHOA CHU KANG ST 52 565,3,0.0,0.0,3257.6
CHOA CHU KANG ST 62 613,3,-2.5,-8.3,3303.3
CHOA CHU KANG ST 62 625,3,-2.2,-4.4,4044.2
TECK WHYE LANE 12,3,-7.8,-11.9,2979.0
CHOA CHU KANG AVE 5 484D,3,2.7,3.4,3413.4
CHOA CHU KANG AVE 5 484,3,13.2,9.6,3695.0
TECK WHYE AVE 7,3,-5.9,-6.1,3138.9
CHOA CHU KANG ST 51 501,3,5.9,4.8,3579.4
CHOA CHU KANG CTRL 205,3,21.9,20.9,4004.8
CHOA CHU KANG CRES 686B,3,19.1,13.5,4098.9
CHOA CHU KANG AVE 1 130,3,9.4,-2.3,3523.8
CHOA CHU KANG AVE 5 483,3,4.8,8.0,3411.4
CHOA CHU KANG CRES 670,3,0.0,0.0,3123.2
CHOA CHU KANG ST 51 508,3,10.5,-3.6,3259.3
CHOA CHU KANG ST 52 540,3,0.0,0.0,3770.5
CHOA CHU KANG NTH 6 555,4,-4.4,-4.6,3694.3
TECK WHYE LANE 109,4,0.0,0.0,3606.5
WEST COAST DR 510,2,2.1,-7.3,3737.3
WEST COAST DR 510,3,-4.5,-15.1,3988.0
CLEMENTI WEST ST 2 710,2,-7.2,-21.8,3573.2
CLEMENTI WEST ST 2 710,3,0.0,-15.7,3763.4
CLEMENTI WEST ST 2 710,4,0.0,0.0,5300.0
WEST COAST RD 520,2,0.0,0.0,4535.1
CLEMENTI WEST ST 1 610,2,0.7,-9.7,3858.1
CLEMENTI WEST ST 1 610,3,-5.9,-14.9,3889.4
CLEMENTI AVE 4 305,2,-5.3,-12.8,4598.9
CLEMENTI AVE 4 305,3,0.0,0.0,4565.2
CLEMENTI WEST ST 1 608,2,10.8,-5.1,4620.3
CLEMENTI WEST ST 1 608,3,0.0,0.0,4195.7
CLEMENTI AVE 5 326,2,-12.6,-21.7,4649.3
WEST COAST DR 512,3,-5.7,-8.9,4145.6
CLEMENTI WEST ST 2 708,3,-4.7,-11.8,4093.4
WEST COAST RD 701,3,0.0,0.0,4478.5
WEST COAST RD 701,2,-1.1,-8.7,4062.2
CLEMENTI WEST ST 2 707,3,-7.5,-15.8,4110.9
CLEMENTI AVE 2 350,3,-24.1,-25.8,4021.7
CLEMENTI WEST ST 1 609,3,0.7,-16.4,4217.4
CLEMENTI AVE 4 371,3,0.0,0.0,5698.9
CLEMENTI AVE 4 371,2,-2.1,-20.2,4413.2
CLEMENTI AVE 4 371,4,0.0,0.0,5330.6
CLEMENTI AVE 5 347,3,-1.6,-2.0,5217.4
CLEMENTI AVE 2 332,3,0.0,-7.9,5554.3
CLEMENTI AVE 3 461,3,5.1,17.0,7849.4
C'WEALTH AVE WEST 412,3,-11.1,-18.4,4587.6
CLEMENTI AVE 5 381,3,-0.7,-5.4,5219.8
CLEMENTI AVE 2 333,3,-7.8,-15.3,5453.8
CLEMENTI AVE 3 454,3,4.6,10.8,7901.2
CLEMENTI AVE 3 457,3,0.0,0.0,7554.3
CLEMENTI AVE 3 462,3,0.8,-0.0,7811.1
CLEMENTI WEST ST 2 723,3,-2.1,2.5,4881.4
CLEMENTI AVE 4 372,3,-6.2,-9.1,4865.7
C'WEALTH AVE WEST 413,3,-4.9,-13.4,4640.0
C'WEALTH AVE WEST 415,3,-12.5,-14.6,4452.6
C'WEALTH AVE WEST 414,3,8.1,-8.0,5200.0
CLEMENTI AVE 2 356,3,0.0,0.0,5555.6
CIRCUIT RD 44,1,0.0,0.0,4809.5
CIRCUIT RD 44,2,-5.8,-17.6,3947.1
CIRCUIT RD 63,1,-8.6,-13.4,4283.3
CIRCUIT RD 63,2,-3.2,-1.2,4145.1
CIRCUIT RD 46,2,-10.4,-20.7,3903.8
CIRCUIT RD 46,1,0.0,0.0,4601.6
BALAM RD 21,2,-8.3,-17.6,3428.7
CIRCUIT RD 45,2,-9.0,-20.6,4024.0
CIRCUIT RD 45,1,0.0,0.0,5000.0
CIRCUIT RD 50,2,7.1,-9.8,4151.8
CIRCUIT RD 50,3,0.0,0.0,4017.9
BALAM RD 22,2,0.8,-10.0,3938.3
BALAM RD 24,2,-10.6,-20.6,3545.2
BALAM RD 32,2,-17.5,-16.9,3333.3
BALAM RD 32,1,-10.3,-14.8,4076.1
UBI AVE 1 304,2,3.2,1.9,4960.9
UBI AVE 1 304,3,15.1,0.0,4716.9
UBI AVE 1 342,2,-7.5,-7.1,4265.6
EUNOS CRES 24,2,-8.7,-15.4,4110.8
EUNOS CRES 24,3,0.0,0.0,4025.4
EUNOS CRES 17,2,0.0,0.0,4561.2
HAIG RD 3,2,-8.9,-13.5,4515.0
CIRCUIT RD 36,3,0.0,0.0,3730.4
CIRCUIT RD 36,2,-2.2,-15.4,3618.6
UBI AVE 1 349,3,-4.8,4.2,4176.0
UBI AVE 1 347,3,0.0,0.0,3934.5
UBI AVE 1 323,3,1.0,8.8,4717.8
UBI AVE 1 327,3,5.3,0.4,4607.1
UBI AVE 1 338,3,20.3,14.9,4862.4
UBI AVE 1 314,3,4.6,-0.6,4642.9
CIRCUIT RD 42,3,8.1,23.2,5556.6
SIMS DR 43,3,1.1,-10.0,4245.3
DAKOTA CRES 60,3,13.6,2.5,7239.4
GEYLANG SERAI 2C,3,-1.4,2.8,7065.3
UBI AVE 1 311,3,-12.9,-9.9,3737.7
PAYA LEBAR WAY 124,3,0.0,0.0,5406.8
ALJUNIED CRES 110,3,0.0,0.0,4853.3
EUNOS RD 5 413,3,7.4,16.6,5111.1
EUNOS RD 5 417,3,16.0,9.7,6250.0
HAIG RD 23,3,0.0,0.0,5717.5
UBI AVE 1 326,4,2.3,3.6,4469.2
HOUGANG AVE 1 114,2,-0.5,-1.9,4063.6
HOUGANG AVE 1 114,3,0.0,0.0,3740.7
HOUGANG AVE 1 119,2,2.0,-4.2,3979.5
HOUGANG AVE 1 119,3,0.0,0.0,3923.1
HOUGANG AVE 2 701,2,0.0,0.0,3683.0
HOUGANG AVE 2 701,3,-1.5,-8.8,3643.2
HOUGANG AVE 8 678,2,3.4,-7.6,4218.8
HOUGANG AVE 8 678,3,0.0,0.0,4041.0
HOUGANG AVE 5 319,2,-0.2,-6.9,4253.7
HOUGANG AVE 5 319,3,-4.0,-10.6,3655.9
HOUGANG AVE 1 115,2,-8.6,-8.0,3817.2
HOUGANG AVE 1 115,3,0.0,-17.1,3461.5
HOUGANG AVE 10 415,2,4.3,-8.7,4314.6
HOUGANG AVE 10 415,3,-8.2,-2.2,4134.7
HOUGANG AVE 4 667,2,-11.7,-10.0,3756.8
HOUGANG AVE 4 667,3,0.0,0.0,3301.0
HOUGANG AVE 8 669,2,-3.2,-7.7,4000.0
HOUGANG AVE 8 669,3,0.0,0.0,3577.5
HOUGANG AVE 1 106,2,5.1,-3.5,3850.7
HOUGANG AVE 3 21,2,2.3,-4.8,4041.1
HOUGANG AVE 3 21,3,0.0,0.0,3641.3
HOUGANG AVE 3 24,2,-5.6,-9.5,3719.4
HOUGANG AVE 3 24,3,0.0,0.0,3315.2
HOUGANG AVE 6 524,2,-7.1,-11.7,4000.0
HOUGANG AVE 6 524,3,0.0,0.0,4114.3
HOUGANG AVE 8 680,3,0.0,0.0,3581.7
BUANGKOK LINK 984A,3,3.4,3.0,4400.0
HOUGANG AVE 8 507,3,0.0,0.0,4029.1
HOUGANG AVE 6 526,3,7.6,-13.8,4253.4
HOUGANG AVE 10 414,3,0.0,0.0,4410.7
HOUGANG AVE 3 247,3,0.0,0.0,4068.1
HOUGANG AVE 3 247,2,-12.0,-17.4,3536.6
HOUGANG AVE 10 513,3,-3.9,-11.4,4429.8
HOUGANG AVE 7 337,3,-0.0,-8.0,3817.2
HOUGANG AVE 4 661,3,0.0,0.0,3690.8
HOUGANG AVE 4 661,2,-0.5,-7.2,3851.4
BUANGKOK CRES 980A,3,0.0,0.0,4101.0
BUANGKOK LINK 984C,3,-1.1,-11.0,3863.6
LOR AH SOO 130,3,-5.3,-11.2,3679.6
HOUGANG AVE 1 168,3,0.0,0.0,4000.0
HOUGANG AVE 10 413,3,0.0,1.2,4436.8
HOUGANG AVE 8 434,3,9.3,0.5,4152.4
HOUGANG ST 22 240,3,0.0,0.0,3885.7
HOUGANG ST 22 240,2,9.6,-2.8,4054.1
HOUGANG AVE 10 411,3,-9.1,-10.4,4139.8
HOUGANG AVE 8 417,3,8.9,-2.0,4150.5
HOUGANG ST 31 372,3,22.9,15.6,5863.3
UPP SERANGOON RD 465,3,-6.9,-4.8,4576.5
BUANGKOK LINK 984D,3,5.1,3.8,4042.1
HOUGANG AVE 8 504,3,22.5,17.9,4253.0
HOUGANG AVE 8 630,3,14.1,-6.6,3904.8
HOUGANG AVE 9 966,3,-2.2,-13.5,3647.8
HOUGANG ST 92 941,3,3.2,-4.6,3898.9
HOUGANG AVE 3 251,3,3.6,0.4,3677.7
LOR AH SOO 140,3,-6.1,-10.3,3958.6
HOUGANG CTRL 836,3,8.8,11.1,5745.7
HOUGANG AVE 8 651,4,2.8,15.2,4417.8
HOUGANG AVE 8 609,4,0.0,0.0,4054.8
HOUGANG ST 91 959,4,-8.6,-4.8,4014.6
HOUGANG AVE 2 705,4,1.6,5.4,4527.0
HOUGANG ST 11 157,4,0.0,0.0,4038.7
HOUGANG ST 51 560,4,-9.7,-9.7,4041.7
HOUGANG AVE 10 508,4,9.7,11.4,5109.6
HOUGANG ST 31 374,4,0.0,0.0,5416.1
HOUGANG CTRL 853,4,-4.8,2.2,5657.5
HOUGANG CTRL 850,4,4.5,5.0,5920.6
TEBAN GDNS RD 44,2,1.1,-13.8,3500.0
TEBAN GDNS RD 44,3,0.0,0.0,3265.3
JURONG EAST ST 32 306,2,-1.9,-6.5,3984.9
JURONG EAST ST 32 306,3,1.4,12.3,4478.7
JURONG EAST ST 21 214,2,0.9,1.7,4223.9
JURONG EAST ST 21 214,3,0.0,0.0,3638.3
TEBAN GDNS RD 36,2,-2.4,-12.8,3303.1
JURONG EAST ST 32 313,2,4.6,-6.6,4027.0
JURONG EAST ST 32 313,3,10.7,0.0,3923.1
JURONG EAST ST 21 206,2,-1.7,-12.4,4328.4
JURONG EAST ST 21 206,3,-8.0,0.0,4123.7
JURONG EAST ST 21 232,3,-0.6,7.6,4263.2
JURONG EAST ST 21 232,2,3.9,-11.5,3955.2
JURONG EAST ST 21 218,3,-12.6,-13.0,4003.7
JURONG EAST ST 21 219,3,0.0,0.0,4410.1
TOH GUAN RD 277,3,1.1,-7.4,4950.5
PANDAN GDNS 406,3,6.9,-8.2,3338.0
TEBAN GDNS RD 63,3,1.7,-3.4,3826.1
JURONG EAST AVE 1 340,3,0.0,0.0,3891.1
JURONG EAST ST 31 325,4,6.4,-5.2,4362.4
BOON LAY DR 188,1,4.2,-1.8,4545.5
BOON LAY PL 214,2,1.1,-10.1,3444.4
JURONG WEST AVE 1 484,2,-5.5,-6.5,3746.3
JURONG WEST AVE 1 484,3,0.0,0.0,3954.3
HO CHING RD 111,2,-9.4,-20.8,2904.4
HO CHING RD 111,1,0.0,0.0,3859.6
HO CHING RD 111,3,0.0,0.0,2640.0
JURONG WEST ST 41 457,2,0.0,0.0,3664.4
JURONG WEST ST 41 457,3,0.0,0.0,3274.4
JURONG WEST ST 52 507,2,0.0,0.4,4121.6
JURONG WEST ST 52 531,2,1.8,-8.4,4179.1
JURONG WEST ST 52 531,3,-0.4,0.0,3333.3
JURONG WEST ST 42 454,2,0.0,0.0,4594.6
JURONG WEST ST 42 454,3,0.0,0.0,3322.0
JURONG WEST ST 42 414,3,0.0,0.0,2961.3
JURONG WEST ST 91 944,3,-3.8,-3.9,3053.1
JURONG WEST ST 24 271A,3,0.6,3.5,3776.6
JURONG WEST AVE 5 723,3,-6.5,-15.7,2884.6
JURONG WEST AVE 5 727,3,3.1,-9.1,3221.2
JURONG WEST ST 24 272D,3,6.9,-1.6,3754.4
JURONG WEST AVE 1 431,3,-7.9,-14.0,3072.7
JURONG WEST AVE 1 431,2,-7.1,0.0,3466.7
JURONG WEST AVE 5 720,3,1.5,-5.1,3242.4
