NEW UPP CHANGI RD 57,461057,1.3242520124351,103.941571885143
BEDOK NTH AVE 3 401,460401,1.33098173461878,103.933604621756
BEDOK STH AVE 1 2,462002,1.32174864153473,103.933939224247
BEDOK NTH RD 116,460116,1.33100823526591,103.938066838998
BEDOK NTH RD 107,460107,1.33231740745783,103.936301267285
BEDOK CTRL 221B,462221,1.32500043309615,103.934497810091
BEDOK CTRL 219A,461219,1.32531112114443,103.933278106545
BEDOK NTH AVE 2 512,460512,1.33336715518927,103.929177675999
BEDOK RESERVOIR RD 131,470131,1.3331220560709,103.911711197755
BEDOK RESERVOIR RD 147,470147,1.33488194247884,103.911778859623
BEDOK NTH RD 117,460117,1.33065454769522,103.938496275607
BEDOK NTH RD 82,460082,1.32953680475668,103.940406562732
BEDOK NTH RD 121,460121,1.32964201790705,103.938821071117
BEDOK NTH ST 3 536,460536,1.3335411894605,103.923190774432
BEDOK NTH AVE 2 517,460517,1.33108906602956,103.929204536012
BEDOK STH AVE 2 34,460034,1.32205652925917,103.93835472666
BEDOK STH AVE 2 6,460006,1.32221710776614,103.934991224907
BEDOK STH AVE 2 37,460037,1.32190663617287,103.939847213862
BEDOK STH AVE 2 35,460035,1.32233220742919,103.939766219283
BEDOK RESERVOIR RD 724,470724,1.33714403979137,103.928433830286
BEDOK NTH ST 3 523,460523,1.33435471975894,103.930612016802
NEW UPP CHANGI RD 65,460065,1.324678527793,103.939770313241
BEDOK NTH ST 2 132,460132,1.32775288998394,103.936709340476
NEW UPP CHANGI RD 62,461062,1.32332667400534,103.940030188552
BEDOK NTH RD 428,460428,1.32953994162627,103.9276500842
BEDOK RESERVOIR VIEW 772,470772,1.33646256793979,103.937895451472
BEDOK RESERVOIR VIEW 774,470774,1.3365822191075,103.93670727972
BEDOK RESERVOIR VIEW 768,470768,1.33566434343812,103.937321681832
BEDOK NTH RD 180,460180,1.3267134876497,103.940892186551
BEDOK RESERVOIR RD 611,470611,1.33101555033746,103.915165583026
BEDOK RESERVOIR RD 602,470602,1.32934898685946,103.911583237057
BEDOK RESERVOIR RD 101,470101,1.32844913301985,103.909937396599
BEDOK NTH AVE 3 506,460506,1.33214280816284,103.933720223574
BEDOK NTH AVE 4 99,460099,1.33393217749941,103.939470307742
BEDOK NTH AVE 1 553,460553,1.33149366261596,103.927818703986
CHAI CHEE RD 804,460804,1.32422507272228,103.922021941751
JLN TENAGA 659,410659,1.33433246206686,103.906386015918
BEDOK NTH AVE 3 405,460405,1.32871338222698,103.93409540275
BEDOK STH RD 172,460172,1.32066917046168,103.944689528272
BEDOK NTH AVE 3 406,460406,1.32822550655777,103.934469289425
NEW UPP CHANGI RD 55,461055,1.32509255644891,103.942110168405
BEDOK STH AVE 3 66,460066,1.31849377884951,103.943872460454
LENGKONG TIGA 103,410103,1.32585546338587,103.910598910975
BEDOK STH AVE 3 67,460067,1.31897410282405,103.944076222052
BEDOK RESERVOIR RD 114,470114,1.33056065989658,103.909838947885
BEDOK STH AVE 2 10D,463010,1.3217708591015,103.936326570445
BEDOK RESERVOIR RD 629,470629,1.33439908281467,103.914501162624
LENGKONG TIGA 104,410104,1.32563496745021,103.909815198327
SHUNFU RD 308,570308,1.35058252902297,103.837846846026
BISHAN ST 12 107,570107,1.34641761420967,103.847920706844
BISHAN ST 13 177,570177,1.34784623161339,103.853549587529
BISHAN ST 24 281,570281,1.35727709271493,103.844629114303
BISHAN ST 12 113,570113,1.3472318509573,103.848808988875
BISHAN ST 13 167,570167,1.34800341123895,103.855395747158
BISHAN ST 12 112,570112,1.34681029782167,103.84904106054
SHUNFU RD 302,570302,1.34936138318073,103.839099307727
BISHAN ST 24 289,570289,1.35666114854932,103.844930577727
SHUNFU RD 310,570310,1.35085167873463,103.838679123356
BRIGHT HILL DR 447,570447,1.3582216078161,103.831932958776
BISHAN ST 23 217,570217,1.35674001530712,103.849329508235
BISHAN ST 12 128,570128,1.34608831988483,103.850466820468
BISHAN ST 13 183,570183,1.35045853468041,103.852476179728
BISHAN ST 13 192,570192,1.34897431725155,103.851306462341
SIN MING AVE 450,570450,1.3583555384447,103.830397807509
BT BATOK ST 52 525,650525,1.35710516584321,103.752204623104
BT BATOK WEST AVE 4 410,650410,1.36445863795592,103.744991611928
BT BATOK WEST AVE 4 408,650408,1.36481977758189,103.744989792545
BT BATOK WEST AVE 2 423,650423,1.36215691970023,103.744946718558
BT BATOK EAST AVE 4 272,650272,1.34881544166238,103.757951913114
BT BATOK EAST AVE 3 229,650229,1.34827660376884,103.754680867021
BT BATOK ST 21 217,650217,1.34673392184416,103.754727840299
BT BATOK WEST AVE 2 421,650421,1.36251752917876,103.744946684475
BT BATOK WEST AVE 4 407,650407,1.36485171911506,103.745814559435
BT BATOK EAST AVE 5 240,650240,1.35048816023777,103.754177773165
BT BATOK WEST AVE 8 179,650179,1.34581228622891,103.742210249553
BT BATOK WEST AVE 4 414,650414,1.36357610603461,103.74597741135
BT BATOK EAST AVE 4 269,650269,1.3487578841922,103.759451695253
BT BATOK ST 11 152,650152,1.34830189530173,103.744257268105
BT BATOK WEST AVE 6 146,650146,1.34966890869827,103.744083499088
BT BATOK ST 51 533,650533,1.35587908699049,103.749799126312
BT BATOK ST 52 540,650540,1.35440568176535,103.75130601487
BT BATOK EAST AVE 5 239,650239,1.3502391390638,103.755100850762
BT BATOK EAST AVE 5 249,650249,1.35061655709757,103.756564159717
BT BATOK ST 32 316,650316,1.3605766052846,103.746834002944
BT BATOK EAST AVE 5 250,650250,1.35105549277865,103.757080302123
BT BATOK ST 11 164,650164,1.34771697477219,103.742831711054
BT BATOK WEST AVE 8 167,650167,1.34693272783597,103.742257105901
BT BATOK ST 32 312,650312,1.35987875096146,103.74733565667
BT BATOK ST 51 534,650534,1.35590698154634,103.750411621456
BT BATOK ST 32 311,650311,1.36008251500719,103.748341653201
BT BATOK WEST AVE 4 417,650417,1.3629029334905,103.746483437421
BT BATOK ST 31 307,650307,1.35817033436974,103.748118653062
BT BATOK WEST AVE 6 138,650138,1.35044711973729,103.744471903926
BT BATOK CTRL 124,650124,1.35118204905854,103.747209859564
BT BATOK ST 25 288D,653288,1.3458030481768,103.759260051639
BT BATOK WEST AVE 6 113,650113,1.34883637963314,103.745173404083
BT BATOK WEST AVE 6 186,NIL,1.34658075804382,103.744085377206
BT BATOK WEST AVE 5 386,NIL,1.36399534082988,103.752720364689
BT BATOK ST 34 337,650337,1.36348296381773,103.749393361059
BT BATOK WEST AVE 8 165,650165,1.34731985631579,103.741974986591
BT BATOK EAST AVE 3 290D,651290,1.34441150327744,103.757461503148
BT BATOK WEST AVE 6 131,650131,1.35073333041497,103.746261338468
BT BATOK ST 24 291D,653291,1.34351790618134,103.755391787516
BT BATOK WEST AVE 5 384,650384,1.36293263679642,103.752194207305
BT BATOK ST 21 207,650207,1.34624866176029,103.749382188265
BT BATOK WEST AVE 6 193,650193,1.34600894344316,103.744423616373
BT BATOK EAST AVE 5 243,650243,1.34962013436358,103.75643213653
BT BATOK WEST AVE 5 388,650388,1.3648501756171,103.752161772499
BT BATOK WEST AVE 6 102,650102,1.34732995877413,103.747343554163
BT BATOK CTRL 623,650623,1.35083158876978,103.749372545514
BT BATOK CTRL 621,650621,1.35022916499468,103.748340672674
BT BATOK CTRL 622,650622,1.35071643799739,103.748496406191
BT BATOK ST 21 202,650202,1.3465978583575,103.748448437294
JLN KLINIK 28,160028,1.28789877031281,103.828203629292
LOWER DELTA RD 48,160048,1.28944268125333,103.826201445621
BT MERAH VIEW 116,151116,1.28512215258239,103.821606935412
JLN BT HO SWEE 8,161008,1.28752686260169,103.832020454212
JLN BT MERAH 107,160107,1.27983690191196,103.824757769108
TELOK BLANGAH CRES 5,090005,1.27872402905423,103.819220384802
JLN KLINIK 26,160026,1.2881713453856,103.828454024092
BT MERAH VIEW 129,150129,1.28357870505897,103.823819207962
BT MERAH VIEW 130,150130,1.28458712798456,103.824360319186
TELOK BLANGAH HTS 60,100060,1.27607895768866,103.812157206469
KIM TIAN RD 130,160130,1.28040157426853,103.829278570017
BT MERAH VIEW 128,150128,1.28264675199072,103.823327111496
BEO CRES 38,160038,1.28855393184563,103.827290023383
CANTONMENT CL 11,080011,1.27442604746069,103.839671514269
TELOK BLANGAH DR 77,100077,1.2739537673233,103.808817470502
TELOK BLANGAH DR 55,100055,1.27396036035571,103.812149525435
JLN MEMBINA 26D,167026,1.28209883987158,103.825202810934
JLN MEMBINA 26C,166026,1.28275797395281,103.825205576961
LIM LIAK ST 27,160027,1.28543704177023,103.830839342729
LIM LIAK ST 29,161029,1.28538144338708,103.830400732841
SENG POH RD 46,161046,1.28400391666539,103.831529775519
TELOK BLANGAH HTS 59,100059,1.2753534329115,103.813588303131
LENGKOK BAHRU 54,150054,1.2891359518667,103.813677548743
DEPOT RD 106A,101106,1.28061364977895,103.810967870883
LENGKOK BAHRU 53,150053,1.28884723459282,103.813450564855
TELOK BLANGAH CRES 14,090014,1.27739544173264,103.820469653072
TELOK BLANGAH DR 54,100054,1.27359718662062,103.811942133272
DEPOT RD 112B,102112,1.28156873918268,103.80773165728
JLN MEMBINA 20,164020,1.28562459787443,103.825923251122
KIM TIAN PL 120,160120,1.28295503980413,103.827983319539
REDHILL CL 70,150070,1.28672632735077,103.816700522264
REDHILL CL 68,150068,1.2868720703336,103.816026124534
REDHILL CL 69,150069,1.2870165287153,103.816374778847
JLN MEMBINA 21,163021,1.28508656289051,103.825782815048
BOON TIONG RD 8A,164008,1.28652536951665,103.830124811691
JLN MEMBINA 27A,163027,1.2822186913861,103.824536254761
BOON TIONG RD 2A,164002,1.28652962097246,103.833163087554
HOY FATT RD 50,150050,1.28787715836119,103.811440922662
DEPOT RD 106B,102106,1.28064950442562,103.810750913525
HAVELOCK RD 95,160095,1.28847543074121,103.832848165751
REDHILL LANE 82,150082,1.28741599108929,103.81947477092
KIM TIAN RD 119B,162119,1.28115558487763,103.827266559741
REDHILL RD 75C,153075,1.28902314290102,103.816276016167
KIM TIAN PL 121,160121,1.28270270194686,103.828491163221
BOON TIONG RD 2C,166002,1.2868576787328,103.832845909249
GANGSA RD 109,670109,1.37736736489734,103.767748758874
PETIR RD 142,670142,1.37639172444397,103.767912823562
BANGKIT RD 251,670251,1.38030045457365,103.774174995217
SAUJANA RD 409,670409,1.38233492640359,103.767677663417
PETIR RD 208,670208,1.3739808401432,103.775028040256
BT PANJANG RING RD 435,670435,1.38603975530039,103.770196329443
SAUJANA RD 412,670412,1.38289762281392,103.768275120432
SEGAR RD 466,670466,1.38694295549198,103.773299109481
PETIR RD 140,670140,1.37550299063609,103.768952438105
PENDING RD 123,670123,1.37756663543381,103.770660551039
FAJAR RD 402,670402,1.38031226320181,103.768073595
PETIR RD 207,670207,1.3737070355011,103.774851276857
JELAPANG RD 520,670520,1.38646757937131,103.7665076307
JELAPANG RD 523,670523,1.38697502782658,103.765700895316
BT PANJANG RING RD 615,670615,1.38514726798653,103.762438315763
BT PANJANG RING RD 609,670609,1.38285734125021,103.762010135941
FAJAR RD 404,670404,1.38063876738095,103.767550485267
SENJA RD 631,670631,1.38662658656793,103.760257710151
SENJA RD 629,670629,1.38652802373557,103.759278980746
FAJAR RD 440,670440,1.38368429456112,103.770076985518
PETIR RD 204,670204,1.37317516532605,103.774810614456
JELAPANG RD 506,670506,1.38703345458911,103.768120654409
PETIR RD 136,670136,1.37461056095475,103.768753597677
SENJA LINK 652,670652,1.38744862342633,103.763847246671
BT PANJANG RING RD 620,670620,1.38585558267615,103.761737460728
SENJA RD 656,670656,1.38761134448696,103.764588708773
BT PANJANG RING RD 448,670448,1.3836966160096,103.772095630478
JELAPANG RD 507,670507,1.38655567093278,103.767999746703
SENJA RD 625,670625,1.38563406119189,103.760361050815
SENJA RD 623,670623,1.38625610118184,103.762201338577
SENJA RD 610,670610,1.38340067966504,103.761236851817
BT PANJANG RING RD 611,670611,1.38387209680691,103.761859831513
SENJA RD 627,670627,1.38553502172905,103.759378313644
SENJA RD 626,670626,1.38547480834708,103.759880549321
SENJA RD 608,670608,1.38290197575172,103.761368223608
JELEBU RD 182,670182,1.37984403992364,103.763409218035
SENJA RD 606,670606,1.38129574701623,103.761571341904
SEGAR RD 478,670478,1.38953127642948,103.772874923486
SEGAR RD 470,670470,1.3884164070344,103.773263601102
PENDING RD 124,670124,1.37699935766576,103.771170930202
SENJA LINK 653,670653,1.38692590741025,103.763946218351
CASHEW RD 135,670135,1.37404915665665,103.768885136299
JELEBU RD 184,670184,1.37971095812868,103.762440084954
JELEBU RD 183,670183,1.3799638356862,103.763048292356
JELAPANG RD 543,670543,1.38249521044149,103.764046024998
TOH YI DR 1,591601,1.33904480982037,103.774300403826
FARRER RD 5,260005,1.31655990980042,103.807288102167
TG PAGAR PLAZA 3,081003,1.2756191858993,103.842431306625
UPP CROSS ST 538,050538,1.28521219232764,103.845766165764
UPP CROSS ST 532,050532,1.28419353816159,103.845985856933
CHIN SWEE RD 53,160053,1.28762316970347,103.841462885627
CANTONMENT RD 1A,085101,1.27784271048219,103.840965923691
CANTONMENT RD 1F,085601,1.27598699469413,103.841191762017
CANTONMENT RD 1C,085301,1.27744909387078,103.841666679651
CANTONMENT RD 1B,085201,1.27779940676004,103.841403430465
CANTONMENT RD 1E,085501,1.27662168290502,103.841156133831
TECK WHYE AVE 5,680005,1.38211439144289,103.75356509712
TECK WHYE LANE 15,680015,1.37913357256794,103.7547387164
CHOA CHU KANG AVE 4 459,680459,1.37818434118826,103.735126609036
CHOA CHU KANG CTRL 206,680206,1.3806670668767,103.748339853034
CHOA CHU KANG CRES 690A,681690,1.40277627634374,103.751539941559
TECK WHYE LANE 20,680020,1.37875454766793,103.753163445856
CHOA CHU KANG AVE 2 295,680295,1.37816643855628,103.740967962566
TECK WHYE LANE 110,680110,1.37823695284901,103.752208325828
CHOA CHU KANG AVE 3 409,680409,1.38112967018955,103.741877152961
CHOA CHU KANG DR 688A,681688,1.40396387456119,103.750566306243
CHOA CHU KANG AVE 5 485A,681485,1.37461810751348,103.738364995209
TECK WHYE LANE 16,680016,1.37842710387364,103.754911815576
TECK WHYE LANE 103,680103,1.37713078246274,103.753555993761
CHOA CHU KANG DR 687A,681687,1.40451101735306,103.750161262445
CHOA CHU KANG AVE 3 407,680407,1.38041759813852,103.740828418583
JLN TECK WHYE 160,680160,1.38079449708347,103.756442998925
CHOA CHU KANG CRES 686C,683686,1.40468369607815,103.74900201661
CHOA CHU KANG CRES 670A,681670,1.4026789634991,103.747562464245
TECK WHYE LANE 114,680114,1.37850799248775,103.750707442454
CHOA CHU KANG CTRL 238,680238,1.37914625858488,103.74820998984
CHOA CHU KANG AVE 1 202,680202,1.3818369774308,103.74946480804
CHOA CHU KANG AVE 2 296A,681296,1.37714154932429,103.740943329677
CHOA CHU KANG ST 62 616,680616,1.39959239449991,103.744711678054
JLN TECK WHYE 155,680155,1.37893693677123,103.75716507033
CHOA CHU KANG AVE 3 402,680402,1.37920252711366,103.739438134005
CHOA CHU KANG AVE 4 422,680422,1.38225681754484,103.740957419462
CHOA CHU KANG AVE 2 296,680296,1.37738338043103,103.740781439449
CHOA CHU KANG CTRL 226,680226,1.38115995023887,103.745292702375
CHOA CHU KANG AVE 3 472,680472,1.37908544061279,103.737542449427
CHOA CHU KANG CRES 673,680673,1.40132802512811,103.748136094413
CHOA CHU KANG AVE 3 410,680410,1.38062798768557,103.741520103731
CHOA CHU KANG AVE 3 406,680406,1.38037389462046,103.740209588608
CHOA CHU KANG NTH 6 788,680788,1.39579180989478,103.748287590175
CHOA CHU KANG NTH 6 631,680631,1.39660961102945,103.748105174635
CHOA CHU KANG ST 64 641,680641,1.39830454666216,103.749817817326
CHOA CHU KANG NTH 5 765,680765,1.39272346157669,103.749748275147
CHOA CHU KANG AVE 3 473,680473,1.37961821111762,103.738115482342
CHOA CHU KANG CRES 691B,682691,1.40162672032468,103.751577560463
TECK WHYE LANE 14,680014,1.37848150958551,103.755675386906
CHOA CHU KANG DR 689A,681689,1.40298901385209,103.750320068403
CHOA CHU KANG NTH 5 760,680760,1.39302712654645,103.747272500906
TECK WHYE LANE 102,680102,1.37708284138498,103.754394432037
CHOA CHU KANG ST 51 509,680509,1.38799995768277,103.741818224223
CHOA CHU KANG NTH 5 763,680763,1.3928485364107,103.748557165772
CHOA CHU KANG ST 51 503,680503,1.38830517444057,103.742322678004
CHOA CHU KANG AVE 3 474,680474,1.37856931410449,103.738475704352
CHOA CHU KANG AVE 4 441,680441,1.38292240385745,103.739807246356
CHOA CHU KANG ST 51 502,680502,1.38910701991987,103.743365257042
CHOA CHU KANG AVE 3 471,680471,1.37859282552753,103.737126374388
CHOA CHU KANG AVE 3 282,680282,1.38025443409643,103.743214351168
CHOA CHU KANG AVE 2 287,680287,1.37893095463901,103.741564347018
CHOA CHU KANG CRES 690B,682690,1.40318377742923,103.751873055849
CHOA CHU KANG AVE 4 457,680457,1.37863545271757,103.736186811602
CHOA CHU KANG NTH 5 757,680757,1.39284801770148,103.74591415814
CHOA CHU KANG CTRL 208,680208,1.38146075573503,103.748182713332
JLN TECK WHYE 163,680163,1.3809102767137,103.756925824414
WEST COAST RD 513,120513,1.30866602211237,103.760258216299
CLEMENTI AVE 5 346,120346,1.31701655142406,103.770055178868
CLEMENTI AVE 2 354,NIL,1.31353040268508,103.770859840939
WEST COAST RD 515,120515,1.30838274486859,103.759784091667
WEST COAST RD 703,120703,1.30674896245195,103.760633580535
CLEMENTI WEST ST 1 602,120602,1.30510440008699,103.766311863504
CLEMENTI AVE 2 351,120351,1.31535006995343,103.770861377512
CLEMENTI AVE 3 429,120429,1.31291218870831,103.762860973019
CLEMENTI AVE 4 304,120304,1.32092057260348,103.764859212465
CLEMENTI AVE 4 307,120307,1.32141589663498,103.76710548935
CLEMENTI AVE 4 308,120308,1.32105185036524,103.766910446634
CLEMENTI AVE 4 374,120374,1.31912618587195,103.766983653394
CLEMENTI AVE 3 434,120434,1.31456889716041,103.761612603199
CLEMENTI WEST ST 2 729,120729,1.30492724290307,103.763519401903
CLEMENTI AVE 2 331,120331,1.31413785421481,103.767942210615
WEST COAST DR 511,120511,1.31032016677095,103.760411562158
CLEMENTI AVE 4 318,120318,1.31803746016203,103.765413358653
CLEMENTI WEST ST 1 605,120605,1.30538490099305,103.768020281
CLEMENTI AVE 5 342,120342,1.31836321447687,103.769846484274
CIRCUIT RD 43,370043,1.32648228290472,103.885544901533
ALJUNIED CRES 109,380109,1.31939291785822,103.884439876207
MACPHERSON LANE 82,360082,1.33228332532799,103.885620100954
CIRCUIT RD 58,370058,1.32501466214245,103.886455988464
CIRCUIT RD 61,370061,1.32573742833727,103.887054329523
BALAM RD 20,370020,1.33083095249698,103.887507765547
PAYA LEBAR WAY 93,370093,1.32273476922746,103.888103196257
EUNOS CRES 25,400025,1.32340331604205,103.902375742055
BALAM RD 23,370023,1.33097096666446,103.886540431592
EUNOS CRES 21,400021,1.32503135532497,103.903282423724
HAIG RD 9,430009,1.31443381988689,103.896061152256
EUNOS CRES 16,400016,1.32299431214867,103.904449779612
ALJUNIED CRES 102,380102,1.32043903021968,103.882420433245
BALAM RD 31,370031,1.32968232343153,103.885407993595
GEYLANG EAST AVE 1 126,381126,1.31755699491525,103.887130250228
SIMS DR 45,380045,1.31733721505469,103.878442674183
HAIG RD 10,430010,1.31484641105659,103.895864993673
HAIG RD 22,430022,1.31379131490541,103.89522868303
CASSIA CRES 34,390034,1.30964078422608,103.884471779925
EUNOS CRES 34,400034,1.32101348298356,103.900972794677
SIMS DR 44,380044,1.31623521060434,103.876881159027
UBI AVE 1 352,400352,1.32522701807048,103.899400226499
EUNOS CRES 11,400011,1.32180028934437,103.904424346286
HAIG RD 11,430011,1.31483626965284,103.896637295254
CIRCUIT RD 67,370067,1.32584857614008,103.887926514332
CASSIA CRES 28,391028,1.30894452962255,103.883530101124
ALJUNIED RD 125,380125,1.32327006239711,103.881752246858
PAYA LEBAR WAY 123,381123,1.32275605425694,103.88323521219
HAIG RD 6,430006,1.31317618810987,103.897214949603
PINE CL 5,391005,1.30704305939862,103.882688422799
JLN TIGA 45,390045,1.30863777720454,103.884644800061
HOUGANG AVE 3 22,530022,1.36428542444529,103.89046790222
HOUGANG AVE 3 2,530002,1.36313720753255,103.893184540903
HOUGANG AVE 6 530,530530,1.37516813281875,103.890119934151
HOUGANG AVE 5 307,530307,1.36665999438856,103.895009698642
HOUGANG AVE 1 121,530121,1.35383705299112,103.886917032282
HOUGANG AVE 5 309,530309,1.36620554681344,103.895152424666
HOUGANG AVE 7 317,530317,1.36529966178088,103.896454800013
HOUGANG ST 22 242,530242,1.35738897663765,103.892167860466
HOUGANG AVE 5 327,530327,1.36830683201861,103.895987624672
HOUGANG AVE 5 328,530328,1.36874824600499,103.896534515412
HOUGANG AVE 8 644,530644,1.37143736463902,103.881261079192
HOUGANG AVE 7 335,530335,1.36894817453626,103.898718101831
HOUGANG AVE 8 501,530501,1.37205269626362,103.886531403839
HOUGANG AVE 5 303,530303,1.36797082875068,103.894712852589
HOUGANG AVE 5 323,530323,1.36722750566218,103.89779834526
HOUGANG AVE 8 619,530619,1.36984770803551,103.883701202398
HOUGANG AVE 3 17,530017,1.36343443196466,103.890977580317
HOUGANG AVE 10 412,530412,1.37470482305698,103.895365669184
HOUGANG AVE 5 301,530301,1.36778751494033,103.89392989782
LOR AH SOO 138,530138,1.35162442643015,103.884447871485
HOUGANG AVE 8 636,530636,1.37061271157511,103.879209065676
HOUGANG ST 92 943,530943,1.37386961002326,103.880562714742
HOUGANG ST 61 690,530690,1.3769320572703,103.885697042104
HOUGANG AVE 10 514,530514,1.37211670537615,103.889192688637
HOUGANG AVE 4 603,530603,1.37143602784681,103.885845075469
HOUGANG AVE 4 606,530606,1.3706773440242,103.885941015073
HOUGANG ST 51 566,530566,1.38127240877128,103.888435143938
HOUGANG AVE 5 310,530310,1.36632810370351,103.896213964527
HOUGANG ST 52 699C,533699,1.37644094969566,103.888527313943
HOUGANG AVE 1 111,530111,1.35498576469515,103.888557459754
HOUGANG AVE 8 436,530436,1.37720977790323,103.89384563357
HOUGANG ST 61 696,530696,1.37596449465841,103.887423583259
HOUGANG AVE 5 363,530363,1.36990038425157,103.896393480429
HOUGANG AVE 9 916,530916,1.37491294204266,103.884293734049
