ANG MO KIO AVE 6 700C,563700,1.36944159368432,103.84648823913,39051.41331821637,29465.623962937047
BEDOK RESERVOIR RD 620,470620,1.33433432226397,103.917712559288,35169.58750808241,37392.16785288384
BEDOK STH RD 38,460038,1.32082560856834,103.938994585574,33675.95213513346,39760.701171801746
BEDOK NTH ST 3 504,460504,1.33188000305478,103.932389359044,34898.261942294404,39025.554683605325
BEDOK NTH ST 3 545,460545,1.33005142402009,103.924118031423,34696.031342770104,38105.04797120162
BEDOK NTH ST 3 546,460546,1.33082005919243,103.925595840288,34781.029289284255,38269.50990821393
BEDOK STH RD 18,460018,1.32043932800483,103.934781862165,33633.21961411414,39291.8676896878
BEDOK NTH AVE 1 550,460550,1.3326931795279,103.926617402908,34988.153888828965,38383.19158196278
BEDOK NTH ST 3 502,460502,1.33124506219199,103.931244293846,34828.04824108626,38898.123415029535
BEDOK NTH RD 76,460076,1.3282966654865,103.942067527916,34502.07952107653,40102.65362702715
BEDOK RESERVOIR RD 709,470709,1.33541606639525,103.922350069667,35289.21956469727,37908.27036078034
BEDOK RESERVOIR RD 703,470703,1.33716507441515,103.919893055357,35482.606373935574,37634.82343308142
NEW UPP CHANGI RD 27,462027,1.32412432931247,103.934921045772,34040.689420478826,39307.34080400076
CHAI CHEE ST 42,461042,1.32797877350561,103.925804792632,34466.8549431532,38292.775938762075
BEDOK NTH RD 426,460426,1.32980063275836,103.928985674792,34668.32054965556,38646.76833202882
BEDOK NTH ST 3 530,460530,1.33371332018833,103.927020293564,35100.95766992518,38428.02488258028
BEDOK NTH ST 1 420,460420,1.32774467875638,103.928874390405,34440.98289978154,38634.39229829518
BEDOK NTH AVE 4 105,460105,1.33372280929,103.936517719048,35102.049193955194,39484.99047132418
BEDOK NTH AVE 1 519,460519,1.33087614142097,103.928059854349,34787.24097570773,38543.729335455195
BEDOK NTH AVE 1 548,460548,1.33131021834565,103.92685391703,34835.233920958126,38409.51897678529
NEW UPP CHANGI RD 28,460028,1.32369451969703,103.934994919422,33993.16354048611,39315.56416118611
BEDOK NTH AVE 4 100,460100,1.3343559340081,103.939032711241,35172.0688773887,39764.88024201659
BEDOK RESERVOIR RD 103,470103,1.32877022232019,103.909381354431,34554.30707832059,36465.0102352604
BEDOK NTH AVE 1 522,460522,1.33066302927677,103.92698039611,34763.671508662424,38423.5975241584
BEDOK NTH AVE 1 551,460551,1.33226851755602,103.927036580009,34941.19865113096,38429.84347394075
BEDOK RESERVOIR RD 608,470608,1.33184129947185,103.913196235939,34893.904775233525,36889.55687487102
CHAI CHEE AVE 40,461040,1.32604335303083,103.926488452026,34252.848645097176,38368.86840877166
NEW UPP CHANGI RD 57,461057,1.3242520124351,103.941571885143,34054.83930938234,40047.51310922459
BEDOK NTH AVE 3 401,460401,1.33098173461878,103.933604621756,34798.94133722477,39160.80505013018
BEDOK STH AVE 1 2,462002,1.32174864153473,103.933939224247,33777.99319631209,39198.0844003075
BEDOK NTH RD 116,460116,1.33100823526591,103.938066838998,34801.89228403003,39657.40435250363
BEDOK NTH RD 107,460107,1.33231740745783,103.936301267285,34946.64579855517,39460.908113222205
BEDOK CTRL 221B,462221,1.32500043309615,103.934497810091,34137.562707725454,39260.23489227165
BEDOK CTRL 219A,461219,1.32531112114443,103.933278106545,34171.91154207975,39124.492580268095
BEDOK NTH AVE 2 512,460512,1.33336715518927,103.929177675999,35062.68970677408,38668.12079032848
BEDOK RESERVOIR RD 131,470131,1.3331220560709,103.911711197755,35035.51910636516,36724.282878131235
BEDOK RESERVOIR RD 147,470147,1.33488194247884,103.911778859623,35230.118753712915,36731.806742107576
BEDOK NTH RD 117,460117,1.33065454769522,103.938496275607,34762.785292366956,39705.19795281798
BEDOK NTH RD 82,460082,1.32953680475668,103.940406562732,34639.19993439708,39917.79890836001
BEDOK NTH RD 121,460121,1.32964201790705,103.938821071117,34650.82629069594,39741.34918500302
BEDOK NTH ST 3 536,460536,1.3335411894605,103.923190774432,35081.90842356981,38001.83962518533
BEDOK NTH AVE 2 517,460517,1.33108906602956,103.929204536012,34810.790042130335,38671.11983295097
BEDOK STH AVE 2 34,460034,1.32205652925917,103.93835472666,33812.0582380531,39689.48532786426
BEDOK STH AVE 2 6,460006,1.32221710776614,103.934991224907,33829.79863625557,39315.1596901131
BEDOK STH AVE 2 37,460037,1.32190663617287,103.939847213862,33795.4908755573,39855.58530765663
BEDOK STH AVE 2 35,460035,1.32233220742919,103.939766219283,33842.54805581968,39846.56938329138
BEDOK RESERVOIR RD 724,470724,1.33714403979137,103.928433830286,35480.315632393635,38585.32226688741
BEDOK NTH ST 3 523,460523,1.33435471975894,103.930612016802,35171.895956397246,38827.74384530002
NEW UPP CHANGI RD 65,460065,1.324678527793,103.939770313241,34101.99259049681,39847.01386868907
BEDOK NTH ST 2 132,460132,1.32775288998394,103.936709340476,34441.92592907999,39506.34362576233
NEW UPP CHANGI RD 62,461062,1.32332667400534,103.940030188552,33952.51251843868,39875.94185851403
BEDOK NTH RD 428,460428,1.32953994162627,103.9276500842,34639.48890283733,38498.131737827876
BEDOK RESERVOIR VIEW 772,470772,1.33646256793979,103.937895451472,35405.004651387084,39638.305042882384
BEDOK RESERVOIR VIEW 774,470774,1.3365822191075,103.93670727972,35418.229490172875,39506.0733326559
BEDOK RESERVOIR VIEW 768,470768,1.33566434343812,103.937321681832,35316.73821665119,39574.454186379924
BEDOK NTH RD 180,460180,1.3267134876497,103.940892186551,34327.01380130953,39971.85752721934
BEDOK RESERVOIR RD 611,470611,1.33101555033746,103.915165583026,34802.604762096926,37108.728010881605
BEDOK RESERVOIR RD 602,470602,1.32934898685946,103.911583237057,34618.3116053491,36710.05541232705
BEDOK RESERVOIR RD 101,470101,1.32844913301985,103.909937396599,34518.80454950034,36526.8931885027
BEDOK NTH AVE 3 506,460506,1.33214280816284,103.933720223574,34927.32762116123,39173.66512944065
BEDOK NTH AVE 4 99,460099,1.33393217749941,103.939470307742,35125.21406886007,39813.58224500842
BEDOK NTH AVE 1 553,460553,1.33149366261596,103.927818703986,34855.52236883384,38516.88914033439
CHAI CHEE RD 804,460804,1.32422507272228,103.922021941751,34051.77404040214,37871.797591803275
JLN TENAGA 659,410659,1.33433246206686,103.906386015918,35169.341489911996,36131.641235395335
BEDOK NTH AVE 3 405,460405,1.32871338222698,103.93409540275,34548.12039325427,39215.434220506424
BEDOK STH RD 172,460172,1.32066917046168,103.944689528272,33658.68164737875,40394.493893843784
BEDOK NTH AVE 3 406,460406,1.32822550655777,103.934469289425,34494.17521873831,39257.04625105473
NEW UPP CHANGI RD 55,461055,1.32509255644891,103.942110168405,34147.785144133835,40107.41465973373
BEDOK STH AVE 3 66,460066,1.31849377884951,103.943872460454,33418.1335057393,40303.572835913496
LENGKONG TIGA 103,410103,1.32585546338587,103.910598910975,34232.01189269494,36600.52199611422
BEDOK STH AVE 3 67,460067,1.31897410282405,103.944076222052,33471.24637123996,40326.24718781737
BEDOK RESERVOIR RD 114,470114,1.33056065989658,103.909838947885,34752.2862368542,36515.929610292136
BEDOK STH AVE 2 10D,463010,1.3217708591015,103.936326570445,33780.460793685226,39463.77264502341
BEDOK RESERVOIR RD 629,470629,1.33439908281467,103.914501162624,35176.736382084935,37034.772490719566
LENGKONG TIGA 104,410104,1.32563496745021,103.909815198327,34207.62785367015,36513.30337842315
SHUNFU RD 308,570308,1.35058252902297,103.837846846026,36966.070554174374,28503.945286156395
BISHAN ST 12 107,570107,1.34641761420967,103.847920706844,36505.5399432417,29625.055663734696
BISHAN ST 13 177,570177,1.34784623161339,103.853549587529,36663.51363528185,30251.48666736488
BISHAN ST 24 281,570281,1.35727709271493,103.844629114303,37706.323705206494,29258.732154376823
BISHAN ST 12 113,570113,1.3472318509573,103.848808988875,36595.5746941232,29723.911080141315
BISHAN ST 13 167,570167,1.34800341123895,103.855395747158,36680.89553948797,30456.943591842413
BISHAN ST 12 112,570112,1.34681029782167,103.84904106054,36548.96166624997,29749.73838748356
SHUNFU RD 302,570302,1.34936138318073,103.839099307727,36831.042778443276,28643.330531714273
BISHAN ST 24 289,570289,1.35666114854932,103.844930577727,37638.21589896278,29292.28188378782
SHUNFU RD 310,570310,1.35085167873463,103.838679123356,36995.83194264784,28596.568343181163
BRIGHT HILL DR 447,570447,1.3582216078161,103.831932958776,37810.76047729583,27845.79652298372
BISHAN ST 23 217,570217,1.35674001530712,103.849329508235,37646.93937401586,29781.832196445102
BISHAN ST 12 128,570128,1.34608831988483,103.850466820468,36469.13010134015,29908.410271053337
BISHAN ST 13 183,570183,1.35045853468041,103.852476179728,36952.367814194404,30132.02601834851
BISHAN ST 13 192,570192,1.34897431725155,103.851306462341,36788.24963065293,30001.850805782942
SIN MING AVE 450,570450,1.3583555384447,103.830397807509,37825.569996369464,27674.95197623863
BT BATOK ST 52 525,650525,1.35710516584321,103.752204623104,37687.46136364653,18972.948548414563
BT BATOK WEST AVE 4 410,650410,1.36445863795592,103.744991611928,38500.599910274366,18170.252425866438
BT BATOK WEST AVE 4 408,650408,1.36481977758189,103.744989792545,38540.532945481296,18170.051416231498
BT BATOK WEST AVE 2 423,650423,1.36215691970023,103.744946718558,38246.08751327806,18165.246979124182
BT BATOK EAST AVE 4 272,650272,1.34881544166238,103.757951913114,36770.804496628814,19612.527812787994
BT BATOK EAST AVE 3 229,650229,1.34827660376884,103.754680867021,36711.234017340925,19248.49459105586
BT BATOK ST 21 217,650217,1.34673392184416,103.754727840299,36540.65180319634,19253.716695954114
BT BATOK WEST AVE 2 421,650421,1.36251752917876,103.744946684475,38285.9619193983,18165.24464852768
BT BATOK WEST AVE 4 407,650407,1.36485171911506,103.745814559435,38544.06152648909,18261.838410972246
BT BATOK EAST AVE 5 240,650240,1.35048816023777,103.754177773165,36955.77868300943,19192.513743281474
BT BATOK WEST AVE 8 179,650179,1.34581228622891,103.742210249553,36438.79041276978,17860.641856016067
BT BATOK WEST AVE 4 414,650414,1.36357610603461,103.74597741135,38403.009907441534,18279.956795652142
BT BATOK EAST AVE 4 269,650269,1.3487578841922,103.759451695253,36764.434962672356,19779.436795207148
BT BATOK ST 11 152,650152,1.34830189530173,103.744257268105,36714.070581434215,18088.46282508684
BT BATOK WEST AVE 6 146,650146,1.34966890869827,103.744083499088,36865.22883158005,18069.12978617563
BT BATOK ST 51 533,650533,1.35587908699049,103.749799126312,37551.896785226614,18705.239522328906
BT BATOK ST 52 540,650540,1.35440568176535,103.75130601487,37388.969253361814,18872.93359578942
BT BATOK EAST AVE 5 239,650239,1.3502391390638,103.755100850762,36928.23984231446,19295.24113101822
BT BATOK EAST AVE 5 249,650249,1.35061655709757,103.756564159717,36969.96764788087,19458.092478363804
BT BATOK ST 32 316,650316,1.3605766052846,103.746834002944,38071.336580543466,18375.273521585714
BT BATOK EAST AVE 5 250,650250,1.35105549277865,103.757080302123,37018.501149053314,19515.534906442157
BT BATOK ST 11 164,650164,1.34771697477219,103.742831711054,36649.39882697294,17929.811584239895
BT BATOK WEST AVE 8 167,650167,1.34693272783597,103.742257105901,36562.6830815784,17865.861085574506
BT BATOK ST 32 312,650312,1.35987875096146,103.74733565667,37994.1693246312,18431.099034124083
BT BATOK ST 51 534,650534,1.35590698154634,103.750411621456,37554.97888320537,18773.403384936617
BT BATOK ST 32 311,650311,1.36008251500719,103.748341653201,38016.696574191956,18543.055644555647
BT BATOK WEST AVE 4 417,650417,1.3629029334905,103.746483437421,38328.57179454963,18336.26889633175
BT BATOK ST 31 307,650307,1.35817033436974,103.748118653062,37805.25803026589,18518.230843177273
BT BATOK WEST AVE 6 138,650138,1.35044711973729,103.744471903926,36951.27795490324,18112.358096711752
BT BATOK CTRL 124,650124,1.35118204905854,103.747209859564,37032.53181236833,18417.06507159824
BT BATOK ST 25 288D,653288,1.3458030481768,103.759260051639,36437.70466992366,19758.09904721642
BT BATOK WEST AVE 6 113,650113,1.34883637963314,103.745173404083,36773.16748785045,18190.42083097188
BT BATOK WEST AVE 6 186,NIL,1.34658075804382,103.744085377206,36523.75648709563,18069.326285874296
BT BATOK WEST AVE 5 386,NIL,1.36399534082988,103.752720364689,38449.34062583183,19030.370152198622
BT BATOK ST 34 337,650337,1.36348296381773,103.749393361059,38392.69718163771,18660.111683886193
BT BATOK WEST AVE 8 165,650165,1.34731985631579,103.741974986591,36605.49100014554,17834.465891843185
BT BATOK EAST AVE 3 290D,651290,1.34441150327744,103.757461503148,36283.84076471042,19557.93544829561
BT BATOK WEST AVE 6 131,650131,1.35073333041497,103.746261338468,36982.91850088025,18311.503450370958
BT BATOK ST 24 291D,653291,1.34351790618134,103.755391787516,36185.038529129975,19327.595395991113
BT BATOK WEST AVE 5 384,650384,1.36293263679642,103.752194207305,38331.834077834115,18971.811047274816
BT BATOK ST 21 207,650207,1.34624866176029,103.749382188265,36487.01400005407,18658.802260678516
BT BATOK WEST AVE 6 193,650193,1.34600894344316,103.744423616373,36460.52669938115,18106.966309443567
BT BATOK EAST AVE 5 243,650243,1.34962013436358,103.75643213653,36859.78867606312,19443.396282568647
BT BATOK WEST AVE 5 388,650388,1.3648501756171,103.752161772499,38543.86608611413,18968.208582084833
BT BATOK WEST AVE 6 102,650102,1.34732995877413,103.747343554163,36606.58633793926,18431.928740059513
BT BATOK CTRL 623,650623,1.35083158876978,103.749372545514,36993.7712377794,18657.746604236483
BT BATOK CTRL 621,650621,1.35022916499468,103.748340672674,36927.16221128919,18542.908300091993
BT BATOK CTRL 622,650622,1.35071643799739,103.748496406191,36981.04182535245,18560.24159386957
BT BATOK ST 21 202,650202,1.3465978583575,103.748448437294,36525.630014754024,18554.887308592726
JLN KLINIK 28,160028,1.28789877031281,103.828203629292,30034.822537615,27430.749247978023
LOWER DELTA RD 48,160048,1.28944268125333,103.826201445621,30205.540776077374,27207.923585826247
BT MERAH VIEW 116,151116,1.28512215258239,103.821606935412,29727.80090951788,26696.59149377806
JLN BT HO SWEE 8,161008,1.28752686260169,103.832020454212,29993.698366445944,27855.529616876833
JLN BT MERAH 107,160107,1.27983690191196,103.824757769108,29143.383804444307,27047.2511095515
TELOK BLANGAH CRES 5,090005,1.27872402905423,103.819220384802,29020.33079977519,26430.9843672696
JLN KLINIK 26,160026,1.2881713453856,103.828454024092,30064.962427223767,27458.616133014733
BT MERAH VIEW 129,150129,1.28357870505897,103.823819207962,29557.133430462884,26942.798386276172
BT MERAH VIEW 130,150130,1.28458712798456,103.824360319186,29668.63941122193,27003.019990423152
TELOK BLANGAH HTS 60,100060,1.27607895768866,103.812157206469,28727.857871532833,25644.907002303058
KIM TIAN RD 130,160130,1.28040157426853,103.829278570017,29205.821115812258,27550.379760880205
BT MERAH VIEW 128,150128,1.28264675199072,103.823327111496,29454.083083368525,26888.03170837082
BEO CRES 38,160038,1.28855393184563,103.827290023383,30107.267140563323,27329.072794899068
CANTONMENT CL 11,080011,1.27442604746069,103.839671514269,28545.07877986724,28707.031712992462
TELOK BLANGAH DR 77,100077,1.2739537673233,103.808817470502,28492.8685964466,25273.218613965837
TELOK BLANGAH DR 55,100055,1.27396036035571,103.812149525435,28493.59433189444,25644.050236810363
JLN MEMBINA 26D,167026,1.28209883987158,103.825202810934,29393.49705268917,27096.78145654369
JLN MEMBINA 26C,166026,1.28275797395281,103.825205576961,29466.380692740117,27097.08952408738
LIM LIAK ST 27,160027,1.28543704177023,103.830839342729,29762.61686966222,27724.081635622348
LIM LIAK ST 29,161029,1.28538144338708,103.830400732841,29756.469139491535,27675.268004230897
SENG POH RD 46,161046,1.28400391666539,103.831529775519,29604.14923439785,27800.920937908428
TELOK BLANGAH HTS 59,100059,1.2753534329115,103.813588303131,28647.631823991767,25804.176103541162
LENGKOK BAHRU 54,150054,1.2891359518667,103.813677548743,30171.631553916686,25814.12013503235
DEPOT RD 106A,101106,1.28061364977895,103.810967870883,29229.281829992167,25512.5477428419
LENGKOK BAHRU 53,150053,1.28884723459282,103.813450564855,30139.706882378323,25788.858506113404
TELOK BLANGAH CRES 14,090014,1.27739544173264,103.820469653072,28873.421750787864,26570.017142145392
TELOK BLANGAH DR 54,100054,1.27359718662062,103.811942133272,28453.436647712704,25620.96878041483
DEPOT RD 112B,102112,1.28156873918268,103.80773165728,29334.894059230508,25152.38449466748
JLN MEMBINA 20,164020,1.28562459787443,103.825923251122,29783.356915857417,27176.961678311603
KIM TIAN PL 120,160120,1.28295503980413,103.827983319539,29488.170402343327,27406.229487303743
REDHILL CL 70,150070,1.28672632735077,103.816700522264,29905.185308175416,26150.54968205723
REDHILL CL 68,150068,1.2868720703336,103.816026124534,29921.30131449736,26075.494980168547
REDHILL CL 69,150069,1.2870165287153,103.816374778847,29937.274516473502,26114.29738507601
JLN MEMBINA 21,163021,1.28508656289051,103.825782815048,29723.863831800805,27161.3321390911
BOON TIONG RD 8A,164008,1.28652536951665,103.830124811691,29882.958619694607,27644.560438574674
JLN MEMBINA 27A,163027,1.2822186913861,103.824536254761,29406.74985909149,27022.599259416755
BOON TIONG RD 2A,164002,1.28652962097246,103.833163087554,29883.428499872953,27982.695072024224
HOY FATT RD 50,150050,1.28787715836119,103.811440922662,30032.442687125404,25565.201443036724
DEPOT RD 106B,102106,1.28064950442562,103.810750913525,29233.246663444974,25488.40218528967
HAVELOCK RD 95,160095,1.28847543074121,103.832848165751,30098.586101224268,27947.646956381628
REDHILL LANE 82,150082,1.28741599108929,103.81947477092,29981.442920374684,26459.300701709315
KIM TIAN RD 119B,162119,1.28115558487763,103.827266559741,29289.19615357565,27326.459547971186
REDHILL RD 75C,153075,1.28902314290102,103.816276016167,30159.155635851865,26103.3074131612
KIM TIAN PL 121,160121,1.28270270194686,103.828491163221,29460.26807342939,27462.74825767139
BOON TIONG RD 2C,166002,1.2868576787328,103.832845909249,29919.703437370918,27947.39579261898
GANGSA RD 109,670109,1.37736736489734,103.767748758874,39927.90118082752,20702.894333353048
PETIR RD 142,670142,1.37639172444397,103.767912823562,39820.01924629749,20721.149741304816
BANGKIT RD 251,670251,1.38030045457365,103.774174995217,40252.20879388976,21418.062862642397
SAUJANA RD 409,670409,1.38233492640359,103.767677663417,40477.18947587107,20694.997446652742
PETIR RD 208,670208,1.3739808401432,103.775028040256,39553.41524382384,21512.978991754975
BT PANJANG RING RD 435,670435,1.38603975530039,103.770196329443,40886.8432988726,20975.304098368037
SAUJANA RD 412,670412,1.38289762281392,103.768275120432,40539.40779837701,20761.48857938202
SEGAR RD 466,670466,1.38694295549198,103.773299109481,40986.70567058186,21320.606341637387
PETIR RD 140,670140,1.37550299063609,103.768952438105,39721.74436979583,20836.84335821465
PENDING RD 123,670123,1.37756663543381,103.770660551039,39949.926799095345,21026.941308819012
FAJAR RD 402,670402,1.38031226320181,103.768073595,40253.532291746444,20739.05349578127
PETIR RD 207,670207,1.3737070355011,103.774851276857,39523.1397839146,21493.30664869321
JELAPANG RD 520,670520,1.38646757937131,103.7665076307,40934.1612075497,20564.800441178842
JELAPANG RD 523,670523,1.38697502782658,103.765700895316,40990.274871221816,20475.022725944407
BT PANJANG RING RD 615,670615,1.38514726798653,103.762438315763,40788.18093164412,20111.93341125596
BT PANJANG RING RD 609,670609,1.38285734125021,103.762010135941,40534.973690104,20064.2748364781
FAJAR RD 404,670404,1.38063876738095,103.767550485267,40289.63709290797,20680.838931445276
SENJA RD 631,670631,1.38662658656793,103.760257710151,40951.763977231036,19869.26481573954
SENJA RD 629,670629,1.38652802373557,103.759278980746,40940.86877434701,19760.344416951317
FAJAR RD 440,670440,1.38368429456112,103.770076985518,40626.38860050666,20962.015696841263
PETIR RD 204,670204,1.37317516532605,103.774810614456,39464.32836511975,21488.779980951214
JELAPANG RD 506,670506,1.38703345458911,103.768120654409,40996.72785401142,20744.31104460649
PETIR RD 136,670136,1.37461056095475,103.768753597677,39623.06456820781,20814.712195442633
SENJA LINK 652,670652,1.38744862342633,103.763847246671,41042.648683364736,20268.73694313556
BT PANJANG RING RD 620,670620,1.38585558267615,103.761737460728,40866.50518123155,20033.939536769398
SENJA RD 656,670656,1.38761134448696,103.764588708773,41060.63915565085,20351.252672815084
BT PANJANG RING RD 448,670448,1.3836966160096,103.772095630478,40627.74515100099,21186.66530756318
JELAPANG RD 507,670507,1.38655567093278,103.767999746703,40943.89729799593,20730.854110888435
SENJA RD 625,670625,1.38563406119189,103.760361050815,40842.01511346359,19880.76192782986
SENJA RD 623,670623,1.38625610118184,103.762201338577,40910.790964373686,20085.564549229744
SENJA RD 610,670610,1.38340067966504,103.761236851817,40595.05594046292,19978.21990165668
BT PANJANG RING RD 611,670611,1.38387209680691,103.761859831513,40647.18079843826,20047.55123067081
SENJA RD 627,670627,1.38553502172905,103.759378313644,40831.067214021925,19771.395469741416
SENJA RD 626,670626,1.38547480834708,103.759880549321,40824.407379830904,19827.287692837803
SENJA RD 608,670608,1.38290197575172,103.761368223608,40539.911306285634,19992.838248215397
JELEBU RD 182,670182,1.37984403992364,103.763409218035,40201.773252621264,20219.965202604344
SENJA RD 606,670606,1.38129574701623,103.761571341904,40362.301865169866,20015.43738416482
SEGAR RD 478,670478,1.38953127642948,103.772874923486,41272.91043234059,21273.407204450486
SEGAR RD 470,670470,1.3884164070344,103.773263601102,41149.63265762448,21316.65885173817
PENDING RD 124,670124,1.37699935766576,103.771170930202,39887.19858213646,21083.738544621538
SENJA LINK 653,670653,1.38692590741025,103.763946218351,40984.84903245984,20279.749525246945
CASHEW RD 135,670135,1.37404915665665,103.768885136299,39560.986901021046,20829.349156716577
JELEBU RD 184,670184,1.37971095812868,103.762440084954,40187.06092404491,20112.11235557977
JELEBU RD 183,670183,1.3799638356862,103.763048292356,40215.02085293289,20179.7990736419
JELAPANG RD 543,670543,1.38249521044149,103.764046024998,40494.92436530606,20290.842408326003
TOH YI DR 1,591601,1.33904480982037,103.774300403826,35690.36717623161,21431.907741067887
FARRER RD 5,260005,1.31655990980042,103.807288102167,33204.03828034997,25103.060302993315
TG PAGAR PLAZA 3,081003,1.2756191858993,103.842431306625,28677.010776491778,29014.17444321249
UPP CROSS ST 538,050538,1.28521219232764,103.845766165764,29737.757411420636,29385.31274127162
UPP CROSS ST 532,050532,1.28419353816159,103.845985856933,29625.12001343001,29409.76309743563
CHIN SWEE RD 53,160053,1.28762316970347,103.841462885627,30004.34891321687,28906.39263525021
